time,target,actual,control,p_term,i_term,source_label
10.36000000,1,0.96142173789618024,0.97344641865199388,0.023146957262291854,0.950299461389702,闭环仿真数据，非实测
10.38000000,1,0.96165984252820813,0.97361027713255155,0.023004094483075121,0.95060618264947638,闭环仿真数据，非实测
10.40000000,1,0.96189647698793501,0.97377312464081189,0.022862113807238991,0.95091101083357288,闭环仿真数据，非实测
10.42000000,1,0.9621316503681302,0.97393496740974972,0.022721009779121882,0.95121395763062788,闭环仿真数据，非实测
10.44000000,1,0.9623653717049353,0.97409581163402725,0.022580776977038818,0.95151503465698839,闭环仿真数据，非实测
10.46000000,1,0.96259764997822672,0.97425566347022652,0.022441410013063965,0.95181425345716253,闭环仿真数据，非实测
10.48000000,1,0.96282849411197613,0.97441452903708103,0.022302903532814323,0.95211162550426676,闭环仿真数据，非实测
10.50000000,1,0.96305791297460741,0.97457241441570552,0.022165252215235551,0.95240716220046995,闭环仿真数据，非实测
10.52000000,1,0.96328591537935238,0.97472932564982373,0.022028450772388575,0.95270087487743516,闭环仿真数据，非实测
10.54000000,1,0.96351251008460281,0.97488526874599668,0.021892493949238312,0.95299277479675837,闭环仿真数据，非实测
10.56000000,1,0.96373770579426055,0.97504024967384795,0.021757376523443672,0.95328287315040428,闭环仿真数据，非实测
10.58000000,1,0.96396151115808504,0.97519427436628858,0.021623093305148975,0.95357118106113958,闭环仿真数据，非实测
10.60000000,1,0.96418393477203856,0.97534734871974005,0.021489639136776862,0.95385770958296323,闭环仿真数据，非实测
10.62000000,1,0.96440498517862894,0.97549947859435682,0.021357008892822636,0.95414246970153416,闭环仿真数据，非实测
10.64000000,1,0.96462467086724979,0.97565066981424631,0.021225197479650126,0.95442547233459618,闭环仿真数据，非实测
10.66000000,1,0.96484300027451864,0.97580092816768882,0.021094199835288818,0.9547067283324,闭环仿真数据，非实测
10.68000000,1,0.96505998178461228,0.97595025940735569,0.020964010929232633,0.95498624847812308,闭环仿真数据，非实测
10.70000000,1,0.96527562372960041,0.97609866925052602,0.020834625762239756,0.95526404348828631,闭环仿真数据，非实测
10.72000000,1,0.96548993438977604,0.97624616337930248,0.020706039366134375,0.95554012401316812,闭环仿真数据，非实测
10.74000000,1,0.965702921993985,0.97639274744082527,0.020578246803609,0.95581450063721629,闭环仿真数据，非实测
10.76000000,1,0.96591459471995167,0.97653842704748572,0.020451243168028998,0.95608718387945668,闭环仿真数据，非实测
10.78000000,1,0.96612496069460341,0.9766832077771378,0.020325023583237956,0.95635818419389984,闭环仿真数据，非实测
10.80000000,1,0.96633402799439261,0.97682709517330912,0.020199583203364433,0.95662751196994467,闭环仿真数据，非实测
10.82000000,1,0.96654180464561645,0.97697009474540986,0.020074917212630126,0.95689517753277975,闭环仿真数据，非实测
10.84000000,1,0.96674829862473433,0.97711221196894127,0.019951020825159402,0.95716119114378184,闭环仿真数据，非实测
10.86000000,1,0.96695351785868344,0.97725345228570237,0.019827889284789933,0.95742556300091242,闭环仿真数据，非实测
10.88000000,1,0.96715747022519183,0.97739382110399586,0.019705517864884902,0.95768830323911092,闭环仿真数据，非实测
10.90000000,1,0.96736016355308974,0.9775333237988324,0.019583901868146156,0.95794942193068622,闭环仿真数据，非实测
10.92000000,1,0.96756160562261839,0.97767196571213433,0.019463036626428964,0.95820892908570532,闭环仿真数据，非实测
10.94000000,1,0.96776180416573732,0.97780975215293708,0.01934291750055761,0.95846683465237947,闭环仿真数据，非实测
10.96000000,1,0.96796076686642862,0.9779466883975908,0.019223539880142824,0.958723148517448,闭环仿真数据，非实测
10.98000000,1,0.96815850136100035,0.97808277968995971,0.019104899183399793,0.95897788050655997,闭环仿真数据，非实测
11.00000000,1,0.96835501523838674,0.97821803124162088,0.018986990856967954,0.9592310403846529,闭环仿真数据，非实测
11.02000000,1,0.9685503160404475,0.97835244823206091,0.018869810375731499,0.95948263785632937,闭环仿真数据，非实测
11.04000000,1,0.96874441126226407,0.97848603580887283,0.018753353242641557,0.95973268256623123,闭环仿真数据，非实测
11.06000000,1,0.96893730835243441,0.97861879908795113,0.018637614988539351,0.9599811840994118,闭环仿真数据，非实测
11.08000000,1,0.96912901471336599,0.97875074315368527,0.018522591171980407,0.96022815198170486,闭环仿真数据，非实测
11.10000000,1,0.96931953770156642,0.97888187305915242,0.018408277379060145,0.96047359568009227,闭环仿真数据，非实测
11.12000000,1,0.96950888462793228,0.97901219382630944,0.018294669223240634,0.96071752460306881,闭环仿真数据，非实测
11.14000000,1,0.96969706275803624,0.9791417104461827,0.018181762345178255,0.96095994810100449,闭环仿真数据，非实测
11.16000000,1,0.96988407931241183,0.97927042787905816,0.018069552412552901,0.96120087546650523,闭环仿真数据，非实测
11.18000000,1,0.97006994146683667,0.97939835105466855,0.017958035119897995,0.96144031593477053,闭环仿真数据，非实测
11.20000000,1,0.97025465635261376,0.97952548487238134,0.01784720618843174,0.96167827868394962,闭环仿真数据，非实测
11.22000000,1,0.97043823105685079,0.97965183420138424,0.017737061365889529,0.96191477283549476,闭环仿真数据，非实测
11.24000000,1,0.97062067262273755,0.97977740388087031,0.017627596426357472,0.96214980745451284,闭环仿真数据，非实测
11.26000000,1,0.97080198804982198,0.979902198720221,0.017518807170106808,0.96238339155011421,闭环仿真数据，非实测
11.28000000,1,0.97098218429428396,0.98002622349918955,0.017410689423429625,0.96261553407575995,闭环仿真数据，非实测
11.30000000,1,0.97116126826920679,0.98014948296808224,0.017303239038475925,0.96284624392960627,闭环仿真数据，非实测
11.32000000,1,0.97133924684484829,0.98027198184793851,0.017196451893091023,0.96307552995484746,闭环仿真数据，非实测
11.34000000,1,0.97151612684890865,0.98039372483071097,0.017090323890654811,0.96330340094005618,闭环仿真数据，非实测
11.36000000,1,0.97169191506679753,0.98051471657944334,0.016984850959921482,0.96352986561952181,闭环仿真数据，非实测
11.38000000,1,0.97186661824189913,0.98063496172844711,0.016880029054860524,0.96375493267358658,闭环仿真数据，非实测
11.40000000,1,0.97204024307583492,0.98075446488347895,0.016775854154499049,0.96397861072897995,闭环仿真数据，非实测
11.42000000,1,0.97221279622872547,0.98087323062191489,0.016672322262764716,0.96420090835915018,闭环仿真数据，非实测
11.44000000,1,0.97238428431945045,0.98099126349292431,0.016569429408329728,0.96442183408459459,闭环仿真数据，非实测
11.46000000,1,0.97255471392590642,0.98110856801764346,0.016467171644456147,0.96464139637318735,闭环仿真数据，非实测
11.48000000,1,0.97272409158526318,0.9812251486893474,0.016365545048842089,0.96485960364050527,闭环仿真数据，非实测
11.50000000,1,0.97289242379421914,0.98134100997361995,0.016264545723468516,0.96507646425015148,闭环仿真数据，非实测
11.52000000,1,0.97305971700925342,0.98145615630852534,0.016164169794447947,0.96529198651407744,闭环仿真数据，非实测
11.54000000,1,0.97322597764687824,0.98157059210477549,0.016064413411873056,0.96550617869290245,闭环仿真数据，非实测
11.56000000,1,0.97339121208388812,0.98168432174589848,0.015965272749667126,0.9657190489962314,闭环仿真数据，非实测
11.58000000,1,0.97355542665760841,0.98179734958840548,0.01586674400543495,0.9659306055829705,闭环仿真数据，非实测
11.60000000,1,0.9737186276661417,0.98190967996195633,0.01576882340031498,0.96614085656164139,闭环仿真数据，非实测
11.62000000,1,0.97388082136861254,0.98202131716952501,0.015671507178832478,0.96634980999069253,闭环仿真数据，非实测
11.64000000,1,0.97404201398541135,0.98213226548756238,0.015574791608753191,0.96655747387880919,闭环仿真数据，非实测
11.66000000,1,0.97420221169843602,0.98224252916616017,0.01547867298093839,0.96676385618522176,闭环仿真数据，非实测
11.68000000,1,0.97436142065133191,0.98235211242921205,0.015383147609200853,0.96696896482001116,闭环仿真数据，非实测
11.70000000,1,0.9745196469497307,0.98246101947457487,0.01528821183016158,0.96717280764441327,闭环仿真数据，非实测
11.72000000,1,0.97467689666148793,0.9825692544742286,0.015193862003107239,0.96737539247112136,闭环仿真数据，非实测
11.74000000,1,0.97483317581691797,0.98267682157443514,0.015100094509849215,0.96757672706458597,闭环仿真数据，非实测
11.76000000,1,0.97498849040902869,0.98278372489589649,0.015006905754582788,0.96777681914131375,闭环仿真数据，非实测
11.78000000,1,0.97514284639375359,0.98288996853391153,0.014914292163747844,0.96797567637016368,闭环仿真数据，非实测
11.80000000,1,0.97529624969018336,0.98299555655853221,0.014822250185889984,0.96817330637264221,闭环仿真数据，非实测
11.82000000,1,0.97544870618079504,0.9831004930147188,0.014730776291522973,0.96836971672319583,闭环仿真数据，非实测
11.84000000,1,0.97560022171168059,0.98320478192249405,0.014639866972991643,0.96856491494950236,闭环仿真数据，非实测
11.86000000,1,0.97575080209277343,0.98330842727709611,0.014549518744335943,0.96875890853276014,闭环仿真数据，非实测
11.88000000,1,0.97590045309807338,0.98341143304913148,0.014459728141155969,0.96895170490797555,闭环仿真数据，非实测
11.90000000,1,0.97604918046587075,0.98351380318472614,0.014370491720477552,0.96914331146424859,闭环仿真数据，非实测
11.92000000,1,0.97619698989896864,0.98361554160567566,0.014281806060618817,0.96933373554505686,闭环仿真数据，非实测
11.94000000,1,0.97634388706490383,0.98371665220959537,0.014193667761057703,0.96952298444853768,闭环仿真数据，非实测
11.96000000,1,0.97648987759616646,0.98381713887006839,0.014106073442300126,0.9697110654277683,闭环仿真数据，非实测
11.98000000,1,0.97663496709041775,0.98391700543679439,0.01401901974574935,0.96989798569104502,闭环仿真数据，非实测
12.00000000,1,0.97677916111070706,0.98401625573573515,0.013932503333575763,0.97008375240215938,闭环仿真数据，非实测
12.02000000,1,0.97692246518568715,0.98411489356926163,0.01384652088858771,0.9702683726806739,闭环仿真数据，非实测
12.04000000,1,0.97706488480982812,0.98421292271629846,0.01376106911410313,0.97045185360219532,闭环仿真数据，非实测
12.06000000,1,0.97720642544362979,0.98431034693246844,0.013676144733822126,0.97063420219864627,闭环仿真数据，非实测
